Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people,Daily new confirmed cases of COVID-19 per million people Annotations
Saint Kitts and Nevis,KNA,2020-06-25,0,
Saint Kitts and Nevis,KNA,2020-06-26,0,
Saint Kitts and Nevis,KNA,2020-06-27,0,
Saint Kitts and Nevis,KNA,2020-06-28,0,
Saint Kitts and Nevis,KNA,2020-06-29,0,
Saint Kitts and Nevis,KNA,2020-06-30,0,
Saint Kitts and Nevis,KNA,2020-07-01,0,
Saint Kitts and Nevis,KNA,2020-07-02,0,
Saint Kitts and Nevis,KNA,2020-07-03,0,
Saint Kitts and Nevis,KNA,2020-07-04,0,
Saint Kitts and Nevis,KNA,2020-07-05,18.8,
Saint Kitts and Nevis,KNA,2020-07-06,0,
Saint Kitts and Nevis,KNA,2020-07-07,0,
Saint Kitts and Nevis,KNA,2020-07-08,0,
Saint Kitts and Nevis,KNA,2020-07-09,0,
Saint Kitts and Nevis,KNA,2020-07-10,0,
Saint Kitts and Nevis,KNA,2020-07-11,18.8,
Saint Kitts and Nevis,KNA,2020-07-12,0,
Saint Kitts and Nevis,KNA,2020-07-13,0,
Saint Kitts and Nevis,KNA,2020-07-14,0,
Saint Kitts and Nevis,KNA,2020-07-15,0,
Saint Kitts and Nevis,KNA,2020-07-16,0,
Saint Kitts and Nevis,KNA,2020-07-17,0,
Saint Kitts and Nevis,KNA,2020-07-18,0,
Saint Kitts and Nevis,KNA,2020-07-19,0,
Saint Kitts and Nevis,KNA,2020-07-20,0,
Saint Kitts and Nevis,KNA,2020-07-21,0,
Saint Kitts and Nevis,KNA,2020-07-22,0,
Saint Kitts and Nevis,KNA,2020-07-23,0,
Saint Kitts and Nevis,KNA,2020-07-24,0,
Saint Kitts and Nevis,KNA,2020-07-25,0,
Saint Kitts and Nevis,KNA,2020-07-26,0,
Saint Kitts and Nevis,KNA,2020-07-27,0,
Saint Kitts and Nevis,KNA,2020-07-28,0,
Saint Kitts and Nevis,KNA,2020-07-29,0,
Saint Kitts and Nevis,KNA,2020-07-30,0,
Saint Kitts and Nevis,KNA,2020-07-31,0,
Saint Kitts and Nevis,KNA,2020-08-01,0,
Saint Kitts and Nevis,KNA,2020-08-02,0,
Saint Kitts and Nevis,KNA,2020-08-03,0,
Saint Kitts and Nevis,KNA,2020-08-04,0,
Saint Kitts and Nevis,KNA,2020-08-05,0,
Saint Kitts and Nevis,KNA,2020-08-06,0,
Saint Kitts and Nevis,KNA,2020-08-07,0,
Saint Kitts and Nevis,KNA,2020-08-08,0,
Saint Kitts and Nevis,KNA,2020-08-09,0,
Saint Kitts and Nevis,KNA,2020-08-10,0,
Saint Kitts and Nevis,KNA,2020-08-11,0,
Saint Kitts and Nevis,KNA,2020-08-12,0,
Saint Kitts and Nevis,KNA,2020-08-13,0,
Saint Kitts and Nevis,KNA,2020-08-14,0,
Saint Kitts and Nevis,KNA,2020-08-15,0,
Saint Kitts and Nevis,KNA,2020-08-16,0,
Saint Kitts and Nevis,KNA,2020-08-17,0,
Saint Kitts and Nevis,KNA,2020-08-18,0,
Saint Kitts and Nevis,KNA,2020-08-19,0,
Saint Kitts and Nevis,KNA,2020-08-20,0,
Saint Kitts and Nevis,KNA,2020-08-21,0,
Saint Kitts and Nevis,KNA,2020-08-22,0,
Saint Kitts and Nevis,KNA,2020-08-23,0,
Saint Kitts and Nevis,KNA,2020-08-24,0,
Saint Kitts and Nevis,KNA,2020-08-25,0,
Saint Kitts and Nevis,KNA,2020-08-26,0,
Saint Kitts and Nevis,KNA,2020-08-27,0,
Saint Kitts and Nevis,KNA,2020-08-28,0,
Saint Kitts and Nevis,KNA,2020-08-29,0,
Saint Kitts and Nevis,KNA,2020-08-30,0,
Saint Kitts and Nevis,KNA,2020-08-31,0,
Saint Kitts and Nevis,KNA,2020-09-01,0,
Saint Kitts and Nevis,KNA,2020-09-02,0,
Saint Kitts and Nevis,KNA,2020-09-03,0,
Saint Kitts and Nevis,KNA,2020-09-04,0,
Saint Kitts and Nevis,KNA,2020-09-05,0,
Saint Kitts and Nevis,KNA,2020-09-06,0,
Saint Kitts and Nevis,KNA,2020-09-07,0,
Saint Kitts and Nevis,KNA,2020-09-08,0,
Saint Kitts and Nevis,KNA,2020-09-09,0,
Saint Kitts and Nevis,KNA,2020-09-10,0,
Saint Kitts and Nevis,KNA,2020-09-11,0,
Saint Kitts and Nevis,KNA,2020-09-12,0,
Saint Kitts and Nevis,KNA,2020-09-13,0,
Saint Kitts and Nevis,KNA,2020-09-14,0,
Saint Kitts and Nevis,KNA,2020-09-15,0,
Saint Lucia,LCA,2020-03-15,10.892,
Saint Lucia,LCA,2020-03-16,0,
Saint Lucia,LCA,2020-03-17,0,
Saint Lucia,LCA,2020-03-18,0,
Saint Lucia,LCA,2020-03-19,0,
Saint Lucia,LCA,2020-03-20,0,
Saint Lucia,LCA,2020-03-21,0,
Saint Lucia,LCA,2020-03-22,0,
Saint Lucia,LCA,2020-03-23,0,
Saint Lucia,LCA,2020-03-24,0,
Saint Lucia,LCA,2020-03-25,0,
Saint Lucia,LCA,2020-03-26,5.446,
Saint Lucia,LCA,2020-03-27,0,
Saint Lucia,LCA,2020-03-28,0,
Saint Lucia,LCA,2020-03-29,5.446,
Saint Lucia,LCA,2020-03-30,27.229,
Saint Lucia,LCA,2020-03-31,0,
Saint Lucia,LCA,2020-04-01,21.783,
Saint Lucia,LCA,2020-04-02,0,
Saint Lucia,LCA,2020-04-03,0,
Saint Lucia,LCA,2020-04-04,0,
Saint Lucia,LCA,2020-04-05,5.446,
Saint Lucia,LCA,2020-04-06,0,
Saint Lucia,LCA,2020-04-07,0,
Saint Lucia,LCA,2020-04-08,0,
Saint Lucia,LCA,2020-04-09,0,
Saint Lucia,LCA,2020-04-10,0,
Saint Lucia,LCA,2020-04-11,5.446,
Saint Lucia,LCA,2020-04-12,0,
Saint Lucia,LCA,2020-04-13,0,
Saint Lucia,LCA,2020-04-14,0,
Saint Lucia,LCA,2020-04-15,0,
Saint Lucia,LCA,2020-04-16,0,
Saint Lucia,LCA,2020-04-17,0,
Saint Lucia,LCA,2020-04-18,0,
Saint Lucia,LCA,2020-04-19,0,
Saint Lucia,LCA,2020-04-20,0,
Saint Lucia,LCA,2020-04-21,0,
Saint Lucia,LCA,2020-04-22,0,
Saint Lucia,LCA,2020-04-23,0,
Saint Lucia,LCA,2020-04-24,0,
Saint Lucia,LCA,2020-04-25,0,
Saint Lucia,LCA,2020-04-26,0,
Saint Lucia,LCA,2020-04-27,0,
Saint Lucia,LCA,2020-04-28,0,
Saint Lucia,LCA,2020-04-29,0,
Saint Lucia,LCA,2020-04-30,10.892,
Saint Lucia,LCA,2020-05-01,0,
Saint Lucia,LCA,2020-05-02,0,
Saint Lucia,LCA,2020-05-03,0,
Saint Lucia,LCA,2020-05-04,5.446,
Saint Lucia,LCA,2020-05-05,0,
Saint Lucia,LCA,2020-05-06,0,
Saint Lucia,LCA,2020-05-07,0,
Saint Lucia,LCA,2020-05-08,0,
Saint Lucia,LCA,2020-05-09,0,
Saint Lucia,LCA,2020-05-10,0,
Saint Lucia,LCA,2020-05-11,0,
Saint Lucia,LCA,2020-05-12,0,
Saint Lucia,LCA,2020-05-13,0,
Saint Lucia,LCA,2020-05-14,0,
Saint Lucia,LCA,2020-05-15,0,
Saint Lucia,LCA,2020-05-16,0,
Saint Lucia,LCA,2020-05-17,0,
Saint Lucia,LCA,2020-05-18,0,
Saint Lucia,LCA,2020-05-19,0,
Saint Lucia,LCA,2020-05-20,0,
Saint Lucia,LCA,2020-05-21,0,
Saint Lucia,LCA,2020-05-22,0,
Saint Lucia,LCA,2020-05-23,0,
Saint Lucia,LCA,2020-05-24,0,
Saint Lucia,LCA,2020-05-25,0,
Saint Lucia,LCA,2020-05-26,0,
Saint Lucia,LCA,2020-05-27,0,
Saint Lucia,LCA,2020-05-28,0,
Saint Lucia,LCA,2020-05-29,0,
Saint Lucia,LCA,2020-05-30,0,
Saint Lucia,LCA,2020-05-31,0,
Saint Lucia,LCA,2020-06-01,0,
Saint Lucia,LCA,2020-06-02,0,
Saint Lucia,LCA,2020-06-03,0,
Saint Lucia,LCA,2020-06-04,0,
Saint Lucia,LCA,2020-06-05,5.446,
Saint Lucia,LCA,2020-06-06,0,
Saint Lucia,LCA,2020-06-07,0,
Saint Lucia,LCA,2020-06-08,0,
Saint Lucia,LCA,2020-06-09,0,
Saint Lucia,LCA,2020-06-10,0,
Saint Lucia,LCA,2020-06-11,0,
Saint Lucia,LCA,2020-06-12,0,
Saint Lucia,LCA,2020-06-13,0,
Saint Lucia,LCA,2020-06-14,0,
Saint Lucia,LCA,2020-06-15,0,
Saint Lucia,LCA,2020-06-16,0,
Saint Lucia,LCA,2020-06-17,0,
Saint Lucia,LCA,2020-06-18,0,
Saint Lucia,LCA,2020-06-19,0,
Saint Lucia,LCA,2020-06-20,0,
Saint Lucia,LCA,2020-06-21,0,
Saint Lucia,LCA,2020-06-22,0,
Saint Lucia,LCA,2020-06-23,0,
Saint Lucia,LCA,2020-06-24,0,
Saint Lucia,LCA,2020-06-25,0,
Saint Lucia,LCA,2020-06-26,0,
Saint Lucia,LCA,2020-06-27,0,
Saint Lucia,LCA,2020-06-28,0,
Saint Lucia,LCA,2020-06-29,0,
Saint Lucia,LCA,2020-06-30,0,
Saint Lucia,LCA,2020-07-01,0,
Saint Lucia,LCA,2020-07-02,0,
Saint Lucia,LCA,2020-07-03,16.337,
Saint Lucia,LCA,2020-07-04,0,
Saint Lucia,LCA,2020-07-05,0,
Saint Lucia,LCA,2020-07-06,0,
Saint Lucia,LCA,2020-07-07,0,
Saint Lucia,LCA,2020-07-08,0,
Saint Lucia,LCA,2020-07-09,0,
Saint Lucia,LCA,2020-07-10,0,
Saint Lucia,LCA,2020-07-11,0,
Saint Lucia,LCA,2020-07-12,0,
Saint Lucia,LCA,2020-07-13,0,
Saint Lucia,LCA,2020-07-14,0,
Saint Lucia,LCA,2020-07-15,0,
Saint Lucia,LCA,2020-07-16,0,
Saint Lucia,LCA,2020-07-17,5.446,
Saint Lucia,LCA,2020-07-18,0,
Saint Lucia,LCA,2020-07-19,0,
Saint Lucia,LCA,2020-07-20,0,
Saint Lucia,LCA,2020-07-21,0,
Saint Lucia,LCA,2020-07-22,0,
Saint Lucia,LCA,2020-07-23,0,
Saint Lucia,LCA,2020-07-24,5.446,
Saint Lucia,LCA,2020-07-25,0,
Saint Lucia,LCA,2020-07-26,0,
Saint Lucia,LCA,2020-07-27,0,
Saint Lucia,LCA,2020-07-28,0,
Saint Lucia,LCA,2020-07-29,0,
Saint Lucia,LCA,2020-07-30,0,
Saint Lucia,LCA,2020-07-31,5.446,
Saint Lucia,LCA,2020-08-01,0,
Saint Lucia,LCA,2020-08-02,0,
Saint Lucia,LCA,2020-08-03,0,
Saint Lucia,LCA,2020-08-04,0,
Saint Lucia,LCA,2020-08-05,0,
Saint Lucia,LCA,2020-08-06,0,
Saint Lucia,LCA,2020-08-07,0,
Saint Lucia,LCA,2020-08-08,0,
Saint Lucia,LCA,2020-08-09,0,
Saint Lucia,LCA,2020-08-10,0,
Saint Lucia,LCA,2020-08-11,0,
Saint Lucia,LCA,2020-08-12,0,
Saint Lucia,LCA,2020-08-13,0,
Saint Lucia,LCA,2020-08-14,0,
Saint Lucia,LCA,2020-08-15,0,
Saint Lucia,LCA,2020-08-16,0,
Saint Lucia,LCA,2020-08-17,0,
Saint Lucia,LCA,2020-08-18,0,
Saint Lucia,LCA,2020-08-19,5.446,
Saint Lucia,LCA,2020-08-20,0,
Saint Lucia,LCA,2020-08-21,0,
Saint Lucia,LCA,2020-08-22,0,
Saint Lucia,LCA,2020-08-23,0,
Saint Lucia,LCA,2020-08-24,0,
Saint Lucia,LCA,2020-08-25,0,
Saint Lucia,LCA,2020-08-26,0,
Saint Lucia,LCA,2020-08-27,0,
Saint Lucia,LCA,2020-08-28,0,
Saint Lucia,LCA,2020-08-29,0,
Saint Lucia,LCA,2020-08-30,0,
Saint Lucia,LCA,2020-08-31,0,
Saint Lucia,LCA,2020-09-01,0,
Saint Lucia,LCA,2020-09-02,0,
Saint Lucia,LCA,2020-09-03,0,
Saint Lucia,LCA,2020-09-04,0,
Saint Lucia,LCA,2020-09-05,0,
Saint Lucia,LCA,2020-09-06,0,
Saint Lucia,LCA,2020-09-07,0,
Saint Lucia,LCA,2020-09-08,0,
Saint Lucia,LCA,2020-09-09,0,
Saint Lucia,LCA,2020-09-10,5.446,
Saint Lucia,LCA,2020-09-11,0,
Saint Lucia,LCA,2020-09-12,0,
Saint Lucia,LCA,2020-09-13,0,
Saint Lucia,LCA,2020-09-14,0,
Saint Lucia,LCA,2020-09-15,0,
Saint Vincent and the Grenadines,VCT,2020-03-13,9.013,
Saint Vincent and the Grenadines,VCT,2020-03-25,0,
Saint Vincent and the Grenadines,VCT,2020-03-26,0,
Saint Vincent and the Grenadines,VCT,2020-03-27,0,
Saint Vincent and the Grenadines,VCT,2020-03-28,0,
Saint Vincent and the Grenadines,VCT,2020-03-29,0,
Saint Vincent and the Grenadines,VCT,2020-03-30,0,
Saint Vincent and the Grenadines,VCT,2020-03-31,0,
Saint Vincent and the Grenadines,VCT,2020-04-01,0,
Saint Vincent and the Grenadines,VCT,2020-04-02,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-03,0,
Saint Vincent and the Grenadines,VCT,2020-04-04,45.067,
Saint Vincent and the Grenadines,VCT,2020-04-05,0,
Saint Vincent and the Grenadines,VCT,2020-04-06,0,
Saint Vincent and the Grenadines,VCT,2020-04-07,0,
Saint Vincent and the Grenadines,VCT,2020-04-08,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-09,0,
Saint Vincent and the Grenadines,VCT,2020-04-10,36.053,
Saint Vincent and the Grenadines,VCT,2020-04-11,0,
Saint Vincent and the Grenadines,VCT,2020-04-12,0,
Saint Vincent and the Grenadines,VCT,2020-04-13,0,
Saint Vincent and the Grenadines,VCT,2020-04-14,0,
Saint Vincent and the Grenadines,VCT,2020-04-15,0,
Saint Vincent and the Grenadines,VCT,2020-04-16,0,
Saint Vincent and the Grenadines,VCT,2020-04-17,0,
Saint Vincent and the Grenadines,VCT,2020-04-18,0,
Saint Vincent and the Grenadines,VCT,2020-04-19,0,
Saint Vincent and the Grenadines,VCT,2020-04-20,0,
Saint Vincent and the Grenadines,VCT,2020-04-21,0,
Saint Vincent and the Grenadines,VCT,2020-04-22,0,
Saint Vincent and the Grenadines,VCT,2020-04-23,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-24,0,
Saint Vincent and the Grenadines,VCT,2020-04-25,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-26,0,
Saint Vincent and the Grenadines,VCT,2020-04-27,0,
Saint Vincent and the Grenadines,VCT,2020-04-28,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-29,9.013,
Saint Vincent and the Grenadines,VCT,2020-04-30,0,
Saint Vincent and the Grenadines,VCT,2020-05-01,0,
Saint Vincent and the Grenadines,VCT,2020-05-02,0,
Saint Vincent and the Grenadines,VCT,2020-05-03,0,
Saint Vincent and the Grenadines,VCT,2020-05-04,9.013,
Saint Vincent and the Grenadines,VCT,2020-05-05,0,
Saint Vincent and the Grenadines,VCT,2020-05-06,0,
Saint Vincent and the Grenadines,VCT,2020-05-07,0,
Saint Vincent and the Grenadines,VCT,2020-05-08,0,
Saint Vincent and the Grenadines,VCT,2020-05-09,0,
Saint Vincent and the Grenadines,VCT,2020-05-10,0,
Saint Vincent and the Grenadines,VCT,2020-05-11,0,
Saint Vincent and the Grenadines,VCT,2020-05-12,0,
Saint Vincent and the Grenadines,VCT,2020-05-13,0,
Saint Vincent and the Grenadines,VCT,2020-05-14,0,
Saint Vincent and the Grenadines,VCT,2020-05-15,0,
Saint Vincent and the Grenadines,VCT,2020-05-16,0,
Saint Vincent and the Grenadines,VCT,2020-05-17,0,
Saint Vincent and the Grenadines,VCT,2020-05-18,0,
Saint Vincent and the Grenadines,VCT,2020-05-19,0,
Saint Vincent and the Grenadines,VCT,2020-05-20,0,
Saint Vincent and the Grenadines,VCT,2020-05-21,9.013,
Saint Vincent and the Grenadines,VCT,2020-05-22,0,
Saint Vincent and the Grenadines,VCT,2020-05-23,0,
Saint Vincent and the Grenadines,VCT,2020-05-24,0,
Saint Vincent and the Grenadines,VCT,2020-05-25,0,
Saint Vincent and the Grenadines,VCT,2020-05-26,0,
Saint Vincent and the Grenadines,VCT,2020-05-27,0,
Saint Vincent and the Grenadines,VCT,2020-05-28,0,
Saint Vincent and the Grenadines,VCT,2020-05-29,63.093,
Saint Vincent and the Grenadines,VCT,2020-05-30,9.013,
Saint Vincent and the Grenadines,VCT,2020-05-31,0,
Saint Vincent and the Grenadines,VCT,2020-06-01,0,
Saint Vincent and the Grenadines,VCT,2020-06-02,0,
Saint Vincent and the Grenadines,VCT,2020-06-03,0,
Saint Vincent and the Grenadines,VCT,2020-06-04,0,
Saint Vincent and the Grenadines,VCT,2020-06-05,0,
Saint Vincent and the Grenadines,VCT,2020-06-06,0,
Saint Vincent and the Grenadines,VCT,2020-06-07,0,
Saint Vincent and the Grenadines,VCT,2020-06-08,0,
Saint Vincent and the Grenadines,VCT,2020-06-09,9.013,
Saint Vincent and the Grenadines,VCT,2020-06-10,0,
Saint Vincent and the Grenadines,VCT,2020-06-11,0,
Saint Vincent and the Grenadines,VCT,2020-06-12,0,
Saint Vincent and the Grenadines,VCT,2020-06-13,0,
Saint Vincent and the Grenadines,VCT,2020-06-14,0,
Saint Vincent and the Grenadines,VCT,2020-06-15,0,
Saint Vincent and the Grenadines,VCT,2020-06-16,0,
Saint Vincent and the Grenadines,VCT,2020-06-17,18.027,
Saint Vincent and the Grenadines,VCT,2020-06-18,0,
Saint Vincent and the Grenadines,VCT,2020-06-19,0,
Saint Vincent and the Grenadines,VCT,2020-06-20,0,
Saint Vincent and the Grenadines,VCT,2020-06-21,0,
Saint Vincent and the Grenadines,VCT,2020-06-22,0,
Saint Vincent and the Grenadines,VCT,2020-06-23,0,
Saint Vincent and the Grenadines,VCT,2020-06-24,0,
Saint Vincent and the Grenadines,VCT,2020-06-25,0,
Saint Vincent and the Grenadines,VCT,2020-06-26,0,
Saint Vincent and the Grenadines,VCT,2020-06-27,0,
Saint Vincent and the Grenadines,VCT,2020-06-28,0,
Saint Vincent and the Grenadines,VCT,2020-06-29,0,
Saint Vincent and the Grenadines,VCT,2020-06-30,0,
Saint Vincent and the Grenadines,VCT,2020-07-01,0,
Saint Vincent and the Grenadines,VCT,2020-07-02,0,
Saint Vincent and the Grenadines,VCT,2020-07-03,0,
Saint Vincent and the Grenadines,VCT,2020-07-04,0,
Saint Vincent and the Grenadines,VCT,2020-07-05,0,
Saint Vincent and the Grenadines,VCT,2020-07-06,0,
Saint Vincent and the Grenadines,VCT,2020-07-07,0,
Saint Vincent and the Grenadines,VCT,2020-07-08,0,
Saint Vincent and the Grenadines,VCT,2020-07-09,0,
Saint Vincent and the Grenadines,VCT,2020-07-10,0,
Saint Vincent and the Grenadines,VCT,2020-07-11,0,
Saint Vincent and the Grenadines,VCT,2020-07-12,0,
Saint Vincent and the Grenadines,VCT,2020-07-13,54.08,
Saint Vincent and the Grenadines,VCT,2020-07-14,0,
Saint Vincent and the Grenadines,VCT,2020-07-15,0,
Saint Vincent and the Grenadines,VCT,2020-07-16,0,
Saint Vincent and the Grenadines,VCT,2020-07-17,0,
Saint Vincent and the Grenadines,VCT,2020-07-18,27.04,
Saint Vincent and the Grenadines,VCT,2020-07-19,54.08,
Saint Vincent and the Grenadines,VCT,2020-07-20,54.08,
Saint Vincent and the Grenadines,VCT,2020-07-21,0,
Saint Vincent and the Grenadines,VCT,2020-07-22,0,
Saint Vincent and the Grenadines,VCT,2020-07-23,0,
Saint Vincent and the Grenadines,VCT,2020-07-24,18.027,
Saint Vincent and the Grenadines,VCT,2020-07-25,0,
Saint Vincent and the Grenadines,VCT,2020-07-26,0,
Saint Vincent and the Grenadines,VCT,2020-07-27,0,
Saint Vincent and the Grenadines,VCT,2020-07-28,0,
Saint Vincent and the Grenadines,VCT,2020-07-29,0,
Saint Vincent and the Grenadines,VCT,2020-07-30,0,
Saint Vincent and the Grenadines,VCT,2020-07-31,0,
Saint Vincent and the Grenadines,VCT,2020-08-01,18.027,
Saint Vincent and the Grenadines,VCT,2020-08-02,9.013,
Saint Vincent and the Grenadines,VCT,2020-08-03,0,
Saint Vincent and the Grenadines,VCT,2020-08-04,0,
Saint Vincent and the Grenadines,VCT,2020-08-05,0,
Saint Vincent and the Grenadines,VCT,2020-08-06,9.013,
Saint Vincent and the Grenadines,VCT,2020-08-07,0,
Saint Vincent and the Grenadines,VCT,2020-08-08,0,
Saint Vincent and the Grenadines,VCT,2020-08-09,0,
Saint Vincent and the Grenadines,VCT,2020-08-10,9.013,
Saint Vincent and the Grenadines,VCT,2020-08-11,0,
Saint Vincent and the Grenadines,VCT,2020-08-12,0,
Saint Vincent and the Grenadines,VCT,2020-08-13,0,
Saint Vincent and the Grenadines,VCT,2020-08-14,0,
Saint Vincent and the Grenadines,VCT,2020-08-15,0,
Saint Vincent and the Grenadines,VCT,2020-08-16,0,
Saint Vincent and the Grenadines,VCT,2020-08-17,0,
Saint Vincent and the Grenadines,VCT,2020-08-18,9.013,
Saint Vincent and the Grenadines,VCT,2020-08-19,0,
Saint Vincent and the Grenadines,VCT,2020-08-20,0,
Saint Vincent and the Grenadines,VCT,2020-08-21,0,
Saint Vincent and the Grenadines,VCT,2020-08-22,0,
Saint Vincent and the Grenadines,VCT,2020-08-23,0,
Saint Vincent and the Grenadines,VCT,2020-08-24,0,
Saint Vincent and the Grenadines,VCT,2020-08-25,0,
Saint Vincent and the Grenadines,VCT,2020-08-26,0,
Saint Vincent and the Grenadines,VCT,2020-08-27,0,
Saint Vincent and the Grenadines,VCT,2020-08-28,18.027,
Saint Vincent and the Grenadines,VCT,2020-08-29,0,
Saint Vincent and the Grenadines,VCT,2020-08-30,0,
Saint Vincent and the Grenadines,VCT,2020-08-31,0,
Saint Vincent and the Grenadines,VCT,2020-09-01,0,
Saint Vincent and the Grenadines,VCT,2020-09-02,9.013,
Saint Vincent and the Grenadines,VCT,2020-09-03,0,
Saint Vincent and the Grenadines,VCT,2020-09-04,0,
Saint Vincent and the Grenadines,VCT,2020-09-05,0,
Saint Vincent and the Grenadines,VCT,2020-09-06,0,
Saint Vincent and the Grenadines,VCT,2020-09-07,0,
Saint Vincent and the Grenadines,VCT,2020-09-08,9.013,
Saint Vincent and the Grenadines,VCT,2020-09-09,0,
Saint Vincent and the Grenadines,VCT,2020-09-10,0,
Saint Vincent and the Grenadines,VCT,2020-09-11,0,
Saint Vincent and the Grenadines,VCT,2020-09-12,18.027,
Saint Vincent and the Grenadines,VCT,2020-09-13,0,
Saint Vincent and the Grenadines,VCT,2020-09-14,0,
Saint Vincent and the Grenadines,VCT,2020-09-15,0,
San Marino,SMR,2019-12-31,0,
San Marino,SMR,2020-01-01,0,
San Marino,SMR,2020-01-02,0,
San Marino,SMR,2020-01-03,0,
San Marino,SMR,2020-01-04,0,
San Marino,SMR,2020-01-05,0,
San Marino,SMR,2020-01-06,0,
San Marino,SMR,2020-01-07,0,
San Marino,SMR,2020-01-08,0,
San Marino,SMR,2020-01-09,0,
San Marino,SMR,2020-01-10,0,
San Marino,SMR,2020-01-11,0,
San Marino,SMR,2020-01-12,0,
San Marino,SMR,2020-01-13,0,
San Marino,SMR,2020-01-14,0,
San Marino,SMR,2020-01-15,0,
San Marino,SMR,2020-01-16,0,
San Marino,SMR,2020-01-17,0,
San Marino,SMR,2020-01-18,0,
San Marino,SMR,2020-01-19,0,
San Marino,SMR,2020-01-20,0,
San Marino,SMR,2020-01-21,0,
San Marino,SMR,2020-01-22,0,
San Marino,SMR,2020-01-23,0,
San Marino,SMR,2020-01-24,0,
San Marino,SMR,2020-01-25,0,
San Marino,SMR,2020-01-26,0,
San Marino,SMR,2020-01-27,0,
San Marino,SMR,2020-01-28,0,
San Marino,SMR,2020-01-29,0,
San Marino,SMR,2020-01-30,0,
San Marino,SMR,2020-01-31,0,
San Marino,SMR,2020-02-01,0,
San Marino,SMR,2020-02-02,0,
San Marino,SMR,2020-02-03,0,
San Marino,SMR,2020-02-04,0,
San Marino,SMR,2020-02-05,0,
San Marino,SMR,2020-02-06,0,
San Marino,SMR,2020-02-07,0,
San Marino,SMR,2020-02-08,0,
San Marino,SMR,2020-02-09,0,
San Marino,SMR,2020-02-10,0,
San Marino,SMR,2020-02-11,0,
San Marino,SMR,2020-02-12,0,
San Marino,SMR,2020-02-13,0,
San Marino,SMR,2020-02-14,0,
San Marino,SMR,2020-02-15,0,
San Marino,SMR,2020-02-16,0,
San Marino,SMR,2020-02-17,0,
San Marino,SMR,2020-02-18,0,
San Marino,SMR,2020-02-19,0,
San Marino,SMR,2020-02-20,0,
San Marino,SMR,2020-02-21,0,
San Marino,SMR,2020-02-22,0,
San Marino,SMR,2020-02-23,0,
San Marino,SMR,2020-02-24,0,
San Marino,SMR,2020-02-25,0,
San Marino,SMR,2020-02-26,0,
San Marino,SMR,2020-02-27,0,
San Marino,SMR,2020-02-28,29.465,
San Marino,SMR,2020-02-29,0,
San Marino,SMR,2020-03-01,0,
San Marino,SMR,2020-03-02,206.258,
San Marino,SMR,2020-03-04,58.931,
San Marino,SMR,2020-03-05,147.327,
San Marino,SMR,2020-03-06,206.258,
San Marino,SMR,2020-03-07,29.465,
San Marino,SMR,2020-03-08,88.396,
San Marino,SMR,2020-03-09,324.12,
San Marino,SMR,2020-03-10,353.586,
San Marino,SMR,2020-03-11,383.051,
San Marino,SMR,2020-03-12,117.862,
San Marino,SMR,2020-03-13,29.465,
San Marino,SMR,2020-03-14,176.793,
San Marino,SMR,2020-03-15,559.844,
San Marino,SMR,2020-03-16,176.793,
San Marino,SMR,2020-03-17,117.862,
San Marino,SMR,2020-03-18,58.931,
San Marino,SMR,2020-03-19,147.327,
San Marino,SMR,2020-03-20,500.913,
San Marino,SMR,2020-03-21,736.637,
San Marino,SMR,2020-03-22,0,
San Marino,SMR,2020-03-23,0,
San Marino,SMR,2020-03-24,1060.758,
San Marino,SMR,2020-03-25,0,
San Marino,SMR,2020-03-26,618.775,
San Marino,SMR,2020-03-27,294.655,
San Marino,SMR,2020-03-28,147.327,
San Marino,SMR,2020-03-29,29.465,
San Marino,SMR,2020-03-30,147.327,
San Marino,SMR,2020-03-31,0,
San Marino,SMR,2020-04-01,29.465,
San Marino,SMR,2020-04-02,176.793,
San Marino,SMR,2020-04-03,265.189,
San Marino,SMR,2020-04-04,176.793,
San Marino,SMR,2020-04-05,235.724,
San Marino,SMR,2020-04-06,206.258,
San Marino,SMR,2020-04-07,324.12,
San Marino,SMR,2020-04-08,58.931,
San Marino,SMR,2020-04-09,854.499,
San Marino,SMR,2020-04-10,736.637,
San Marino,SMR,2020-04-11,324.12,
San Marino,SMR,2020-04-12,353.586,
San Marino,SMR,2020-04-13,0,
San Marino,SMR,2020-04-14,0,
San Marino,SMR,2020-04-15,471.448,
San Marino,SMR,2020-04-16,589.31,
San Marino,SMR,2020-04-17,1001.827,
San Marino,SMR,2020-04-18,265.189,
San Marino,SMR,2020-04-19,589.31,
San Marino,SMR,2020-04-20,176.793,
San Marino,SMR,2020-04-21,29.465,
San Marino,SMR,2020-04-22,412.517,
San Marino,SMR,2020-04-23,353.586,
San Marino,SMR,2020-04-24,383.051,
San Marino,SMR,2020-04-25,353.586,
San Marino,SMR,2020-04-26,0,
San Marino,SMR,2020-04-27,736.637,
San Marino,SMR,2020-04-28,0,
San Marino,SMR,2020-04-29,441.982,
San Marino,SMR,2020-04-30,294.655,
San Marino,SMR,2020-05-01,176.793,
